Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
0,5,0,0,100.20,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@769d04d9
1,5,0,0,99.80,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@769d04d9
2,6,0,0,83.33,0.00,0.33,agh.ics.oop.model.Genomes.Genomes@769d04d9
3,7,0,0,71.86,0.00,0.57,agh.ics.oop.model.Genomes.Genomes@769d04d9
4,7,0,0,72.14,0.00,0.57,agh.ics.oop.model.Genomes.Genomes@769d04d9
5,8,0,0,63.75,0.00,0.75,agh.ics.oop.model.Genomes.Genomes@769d04d9
6,7,1,0,74.00,4.00,0.57,agh.ics.oop.model.Genomes.Genomes@769d04d9
7,8,1,0,65.00,4.00,0.75,agh.ics.oop.model.Genomes.Genomes@4a8b54ba
