Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
1,5,5,2490,9.00,0.00,0.00,[4, 2, 0, 1, 1, 2, 2, 7]
2,5,6,2489,8.00,0.00,0.00,[4, 2, 0, 1, 1, 2, 2, 7]
3,5,6,2489,7.60,0.00,0.00,[4, 2, 0, 1, 1, 2, 2, 7]
4,5,7,2488,6.60,0.00,0.00,[4, 2, 0, 1, 1, 2, 2, 7]
5,5,8,2487,5.60,0.00,0.00,[4, 2, 0, 1, 1, 2, 2, 7]
6,5,9,2486,4.60,0.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
7,5,10,2485,3.60,0.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
8,5,11,2484,2.60,0.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
9,5,12,2483,1.60,0.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
10,5,13,2482,0.60,0.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
11,1,14,2481,2.00,11.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
12,1,15,2484,1.00,11.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
13,1,16,2483,0.00,11.00,0.00,[4, 6, 2, 3, 0, 1, 4, 3]
14,0,17,2482,0.00,11.60,0.00,null
15,0,18,2482,0.00,11.60,0.00,null
16,0,19,2481,0.00,11.60,0.00,null
17,0,20,2480,0.00,11.60,0.00,null
18,0,21,2479,0.00,11.60,0.00,null
19,0,22,2478,0.00,11.60,0.00,null
20,0,23,2477,0.00,11.60,0.00,null
21,0,24,2476,0.00,11.60,0.00,null
22,0,25,2475,0.00,11.60,0.00,null
23,0,26,2474,0.00,11.60,0.00,null
24,0,27,2473,0.00,11.60,0.00,null
25,0,28,2472,0.00,11.60,0.00,null
26,0,29,2471,0.00,11.60,0.00,null
27,0,30,2470,0.00,11.60,0.00,null
28,0,31,2469,0.00,11.60,0.00,null
29,0,32,2468,0.00,11.60,0.00,null
30,0,33,2467,0.00,11.60,0.00,null
31,0,34,2466,0.00,11.60,0.00,null
32,0,35,2465,0.00,11.60,0.00,null
33,0,36,2464,0.00,11.60,0.00,null
34,0,37,2463,0.00,11.60,0.00,null
35,0,38,2462,0.00,11.60,0.00,null
36,0,39,2461,0.00,11.60,0.00,null
37,0,40,2460,0.00,11.60,0.00,null
38,0,41,2459,0.00,11.60,0.00,null
39,0,42,2458,0.00,11.60,0.00,null
40,0,43,2457,0.00,11.60,0.00,null
41,0,44,2456,0.00,11.60,0.00,null
42,0,45,2455,0.00,11.60,0.00,null
43,0,46,2454,0.00,11.60,0.00,null
44,0,47,2453,0.00,11.60,0.00,null
45,0,48,2452,0.00,11.60,0.00,null
46,0,49,2451,0.00,11.60,0.00,null
47,0,50,2450,0.00,11.60,0.00,null
48,0,51,2449,0.00,11.60,0.00,null
49,0,52,2448,0.00,11.60,0.00,null
50,0,53,2447,0.00,11.60,0.00,null
51,0,54,2446,0.00,11.60,0.00,null
52,0,55,2445,0.00,11.60,0.00,null
53,0,56,2444,0.00,11.60,0.00,null
54,0,57,2443,0.00,11.60,0.00,null
55,0,58,2442,0.00,11.60,0.00,null
56,0,59,2441,0.00,11.60,0.00,null
57,0,60,2440,0.00,11.60,0.00,null
58,0,61,2439,0.00,11.60,0.00,null
59,0,62,2438,0.00,11.60,0.00,null
60,0,63,2437,0.00,11.60,0.00,null
61,0,64,2436,0.00,11.60,0.00,null
62,0,65,2435,0.00,11.60,0.00,null
63,0,66,2434,0.00,11.60,0.00,null
64,0,67,2433,0.00,11.60,0.00,null
65,0,68,2432,0.00,11.60,0.00,null
66,0,69,2431,0.00,11.60,0.00,null
67,0,70,2430,0.00,11.60,0.00,null
68,0,71,2429,0.00,11.60,0.00,null
69,0,72,2428,0.00,11.60,0.00,null
70,0,73,2427,0.00,11.60,0.00,null
71,0,74,2426,0.00,11.60,0.00,null
72,0,75,2425,0.00,11.60,0.00,null
73,0,76,2424,0.00,11.60,0.00,null
74,0,77,2423,0.00,11.60,0.00,null
75,0,78,2422,0.00,11.60,0.00,null
