Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
1,5,3,18,3.20,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@a076fbe6
2,5,5,15,2.20,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@a076fbe6
3,5,6,14,1.20,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@a076fbe6
4,2,6,15,3.50,4.00,0.00,agh.ics.oop.model.Genomes.Genomes@a076fbe6
