Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
1,5,4,16,99.00,0.00,0.00,agh.ics.oop.model.Genomes.Genomes@a77cb8fe
2,6,5,16,82.17,0.00,0.33,agh.ics.oop.model.Genomes.Genomes@a77cb8fe
3,8,6,15,61.25,0.00,0.75,agh.ics.oop.model.Genomes.Genomes@a77cb8fe
4,9,5,13,54.22,0.00,0.89,agh.ics.oop.model.Genomes.Genomes@a77cb8fe
5,10,4,14,48.20,0.00,1.00,agh.ics.oop.model.Genomes.Genomes@a77cb8fe
