Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
1,101,24,2377,494.06,0.00,0.02,[4, 0, 2, 0, 7, 2, 2, 4]
2,105,42,2363,474.31,0.00,0.10,[4, 0, 2, 0, 7, 2, 2, 4]
3,108,62,2337,460.17,0.00,0.15,[4, 0, 2, 0, 7, 2, 2, 4]
4,112,81,2317,442.80,0.00,0.21,[4, 0, 2, 0, 7, 2, 2, 4]
5,115,95,2297,431.13,0.00,0.26,[4, 0, 2, 0, 7, 2, 2, 4]
6,116,113,2274,426.82,0.00,0.28,[4, 0, 2, 0, 7, 2, 2, 4]
7,120,126,2266,412.86,0.00,0.33,[4, 0, 2, 0, 7, 2, 2, 4]
8,124,140,2247,399.69,0.00,0.39,[4, 0, 2, 0, 7, 2, 2, 4]
9,128,157,2226,386.63,0.00,0.44,[4, 0, 2, 0, 7, 2, 2, 4]
10,133,166,2218,373.24,0.00,0.50,[4, 0, 2, 0, 7, 2, 2, 4]
11,136,175,2203,366.05,0.00,0.53,[4, 0, 2, 0, 7, 2, 2, 4]
12,141,186,2187,353.87,0.00,0.58,[4, 0, 2, 0, 7, 2, 2, 4]
13,145,200,2168,344.14,0.00,0.62,[4, 0, 2, 0, 7, 2, 2, 4]
14,153,212,2158,326.08,0.00,0.69,[4, 0, 2, 0, 7, 2, 2, 4]
15,155,218,2143,323.41,0.00,0.71,[4, 0, 2, 0, 7, 2, 2, 4]
16,158,228,2128,318.12,0.00,0.73,[6, 3, 1, 3, 5, 2, 4, 6]
17,162,234,2121,311.87,0.00,0.77,[4, 0, 2, 0, 7, 2, 2, 4]
18,165,240,2115,308.11,0.00,0.79,[4, 0, 2, 0, 7, 2, 2, 4]
19,172,245,2101,297.45,0.00,0.84,[4, 0, 2, 0, 7, 2, 2, 4]
20,173,250,2085,297.37,0.00,0.84,[4, 0, 2, 0, 7, 2, 2, 4]
21,178,258,2083,290.13,0.00,0.88,[4, 0, 2, 0, 7, 2, 2, 4]
22,180,267,2065,288.08,0.00,0.89,[4, 0, 2, 0, 7, 2, 2, 4]
23,181,268,2061,288.67,0.00,0.90,[4, 0, 2, 0, 7, 2, 2, 4]
24,185,272,2057,283.93,0.00,0.92,[4, 0, 2, 0, 7, 2, 2, 4]
25,187,276,2049,282.42,0.00,0.93,[4, 0, 2, 0, 7, 2, 2, 4]
26,193,274,2052,276.77,0.00,0.96,[4, 0, 2, 0, 7, 2, 2, 4]
27,200,282,2042,267.95,0.00,1.00,[0, 6, 3, 0, 4, 7, 4, 6]
28,203,286,2029,265.08,0.00,1.01,[0, 6, 3, 0, 4, 7, 4, 6]
29,206,289,2019,262.42,0.00,1.03,[0, 6, 3, 0, 4, 7, 4, 6]
30,209,292,2016,260.46,0.00,1.04,[0, 6, 3, 0, 4, 7, 4, 6]
31,214,295,2013,255.93,0.00,1.07,[0, 6, 3, 0, 4, 7, 4, 6]
32,217,291,2014,255.16,0.00,1.08,[0, 6, 3, 0, 4, 7, 4, 6]
33,222,285,2015,252.44,0.00,1.10,[0, 6, 3, 0, 4, 7, 4, 6]
34,223,283,2010,253.50,0.00,1.10,[0, 6, 3, 0, 4, 7, 4, 6]
35,229,287,2003,247.99,0.00,1.13,[0, 6, 3, 0, 4, 7, 4, 6]
36,234,281,2004,245.54,0.00,1.15,[0, 6, 3, 0, 4, 7, 4, 6]
37,240,284,2001,240.68,0.00,1.17,[0, 6, 3, 0, 4, 7, 4, 6]
38,246,286,1987,236.19,0.00,1.19,[0, 6, 3, 0, 4, 7, 4, 6]
39,253,286,1986,231.24,0.00,1.21,[0, 6, 3, 0, 4, 7, 4, 6]
40,256,281,1987,231.15,0.00,1.22,[0, 6, 3, 0, 4, 7, 4, 6]
41,264,283,1991,225.48,0.00,1.24,[0, 6, 3, 0, 4, 7, 4, 6]
42,270,279,1984,222.65,0.00,1.26,[0, 6, 3, 0, 4, 7, 4, 6]
43,272,280,1973,222.51,42.00,1.25,[0, 6, 3, 0, 4, 7, 4, 6]
44,276,272,1982,221.70,42.00,1.26,[0, 6, 3, 0, 4, 7, 4, 6]
45,283,272,1976,217.74,42.00,1.28,[0, 6, 3, 0, 4, 7, 4, 6]
46,289,270,1977,215.03,41.67,1.30,[0, 6, 3, 0, 4, 7, 4, 6]
47,294,266,1974,213.52,41.50,1.31,[0, 6, 3, 0, 4, 7, 4, 6]
48,298,253,1982,213.82,41.40,1.32,[0, 6, 3, 0, 4, 7, 4, 6]
49,309,244,1990,208.56,41.33,1.34,[0, 6, 3, 0, 4, 7, 4, 6]
50,320,237,1993,203.57,41.33,1.37,[0, 6, 3, 0, 4, 7, 4, 6]
51,312,228,1993,211.28,47.10,1.31,[0, 6, 3, 0, 4, 7, 4, 6]
52,319,222,2001,208.75,47.10,1.33,[0, 6, 3, 0, 4, 7, 4, 6]
53,325,214,2010,206.92,47.29,1.34,[0, 6, 3, 0, 4, 7, 4, 6]
54,332,213,1994,203.90,47.29,1.35,[0, 6, 3, 0, 4, 7, 4, 6]
55,332,211,1988,205.53,46.74,1.35,[0, 6, 3, 0, 4, 7, 4, 6]
56,334,209,1991,205.72,46.74,1.35,[0, 6, 3, 0, 4, 7, 4, 6]
57,335,201,2003,207.15,47.17,1.35,[0, 6, 3, 0, 4, 7, 4, 6]
58,342,190,2016,205.33,47.17,1.37,[0, 6, 3, 0, 4, 7, 4, 6]
59,344,184,2007,206.01,47.17,1.37,[0, 6, 3, 0, 4, 7, 4, 6]
60,349,180,2011,204.66,47.32,1.38,[0, 6, 3, 0, 4, 7, 4, 6]
61,355,183,2007,201.96,47.32,1.39,[0, 6, 3, 0, 4, 7, 4, 6]
62,363,175,2006,199.35,47.32,1.40,[0, 6, 3, 0, 4, 7, 4, 6]
63,367,172,2010,198.49,47.32,1.41,[0, 6, 3, 0, 4, 7, 4, 6]
64,378,174,2007,193.46,47.32,1.42,[0, 6, 3, 0, 4, 7, 4, 6]
65,386,174,1997,190.45,47.08,1.44,[4, 2, 5, 5, 4, 4, 1, 6]
66,393,164,2007,188.84,47.78,1.44,[5, 0, 4, 5, 0, 4, 2, 3]
67,400,156,2005,187.20,47.54,1.45,[5, 0, 4, 5, 0, 4, 2, 3]
68,410,162,2004,182.86,47.66,1.46,[5, 0, 4, 5, 0, 4, 2, 3]
69,412,162,1978,182.92,47.77,1.46,[5, 0, 4, 5, 0, 4, 2, 3]
70,416,157,1989,182.47,48.19,1.46,[5, 0, 4, 5, 0, 4, 2, 3]
71,418,153,1984,182.73,49.32,1.45,[5, 0, 4, 5, 0, 4, 2, 3]
72,424,153,1989,181.05,49.32,1.46,[5, 0, 4, 5, 0, 4, 2, 3]
73,430,152,1985,179.49,50.00,1.47,[2, 5, 0, 4, 7, 7, 6, 0]
74,433,154,1981,178.92,50.41,1.46,[2, 5, 0, 4, 7, 7, 6, 0]
75,441,150,1975,176.88,50.16,1.47,[2, 5, 0, 4, 7, 7, 6, 0]
76,449,147,1974,174.73,49.92,1.48,[2, 5, 0, 4, 7, 7, 6, 0]
77,452,147,1960,174.28,49.73,1.48,[2, 5, 0, 4, 7, 7, 6, 0]
78,461,148,1975,171.52,49.73,1.49,[2, 5, 0, 4, 7, 7, 6, 0]
79,466,141,1972,171.01,49.73,1.50,[2, 5, 0, 4, 7, 7, 6, 0]
80,474,133,1987,169.51,50.25,1.50,[2, 5, 0, 4, 7, 7, 6, 0]
81,485,131,1974,166.51,50.04,1.52,[2, 5, 0, 4, 7, 7, 6, 0]
82,493,135,1964,164.12,50.74,1.52,[2, 5, 0, 4, 7, 7, 6, 0]
83,502,132,1963,162.02,50.53,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
84,509,132,1959,160.38,50.54,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
85,511,126,1956,160.79,51.63,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
86,516,128,1942,159.64,51.42,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
87,522,124,1948,158.59,51.22,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
88,528,118,1942,157.73,51.04,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
89,536,118,1953,155.87,51.04,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
90,542,120,1932,154.42,51.21,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
91,545,123,1936,153.76,53.16,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
92,548,128,1932,153.02,53.25,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
93,550,128,1936,152.93,52.97,1.53,[2, 5, 0, 4, 7, 7, 6, 0]
94,561,118,1927,151.09,52.97,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
95,566,119,1931,150.07,52.62,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
96,575,121,1925,147.99,52.74,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
97,586,116,1930,145.94,52.74,1.56,[2, 5, 0, 4, 7, 7, 6, 0]
98,589,121,1896,145.22,53.28,1.56,[2, 5, 0, 4, 7, 7, 6, 0]
99,592,123,1901,144.71,53.46,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
100,598,126,1894,143.42,53.56,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
101,600,119,1887,143.75,55.43,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
102,601,106,1900,144.71,56.51,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
103,605,103,1901,144.24,56.33,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
104,608,100,1913,144.05,55.99,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
105,610,99,1905,143.96,57.06,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
106,620,99,1909,141.95,56.88,1.54,[2, 5, 0, 4, 7, 7, 6, 0]
107,630,100,1912,139.93,57.40,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
108,637,98,1885,138.78,57.97,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
109,641,92,1897,138.55,57.80,1.55,[2, 5, 0, 4, 7, 7, 6, 0]
110,643,90,1908,138.49,57.48,1.56,[2, 5, 0, 4, 7, 7, 6, 0]
111,649,94,1890,137.21,57.32,1.56,[2, 5, 0, 4, 7, 7, 6, 0]
112,659,93,1890,135.42,57.55,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
113,666,93,1870,134.21,57.24,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
114,672,84,1873,133.73,57.09,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
115,678,75,1889,133.25,57.73,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
116,683,82,1889,132.05,57.89,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
117,687,80,1884,131.57,56.94,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
118,691,79,1870,131.03,57.01,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
119,695,72,1868,130.85,57.24,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
120,700,71,1880,130.07,57.42,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
121,703,73,1881,129.55,57.17,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
122,703,70,1877,129.86,56.70,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
123,706,73,1870,129.28,56.25,1.58,[2, 5, 0, 4, 7, 7, 6, 0]
124,705,71,1859,129.72,56.40,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
125,709,74,1862,128.96,56.66,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
126,714,75,1856,128.13,56.52,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
127,720,76,1853,127.13,56.31,1.58,[2, 5, 0, 4, 7, 7, 6, 0]
128,726,75,1866,126.25,56.80,1.58,[2, 5, 0, 4, 7, 7, 6, 0]
129,728,80,1840,125.73,57.31,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
130,734,81,1851,124.75,57.91,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
131,732,79,1847,125.31,60.30,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
132,740,84,1850,123.78,60.82,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
133,745,79,1847,123.30,61.22,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
134,752,81,1855,122.13,61.38,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
135,754,73,1864,122.29,61.37,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
136,760,77,1859,121.18,61.55,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
137,762,84,1826,120.56,61.18,1.57,[2, 5, 0, 4, 7, 7, 6, 0]
138,768,88,1835,119.46,60.97,1.58,[2, 5, 0, 4, 7, 7, 6, 0]
139,770,89,1829,119.14,61.12,1.58,[4, 6, 3, 6, 2, 0, 7, 5]
140,771,84,1810,119.29,61.99,1.58,[4, 6, 3, 6, 2, 0, 7, 5]
141,770,88,1807,119.29,63.79,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
142,773,84,1808,119.08,63.85,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
143,775,84,1824,118.81,64.06,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
144,779,87,1805,118.07,64.18,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
145,779,80,1814,118.46,64.27,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
146,780,79,1813,118.39,64.43,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
147,785,78,1831,117.68,64.29,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
148,790,72,1822,117.26,63.99,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
149,792,69,1829,117.14,64.18,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
150,796,73,1809,116.36,64.79,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
151,795,76,1799,116.37,65.02,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
152,798,81,1803,115.69,65.20,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
153,802,73,1826,115.51,65.10,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
154,803,72,1803,115.42,65.02,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
155,807,70,1812,114.95,65.05,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
156,807,74,1796,114.75,64.88,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
157,808,71,1806,114.75,65.23,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
158,806,72,1793,114.99,65.87,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
159,808,66,1809,115.00,65.65,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
160,811,70,1808,114.37,65.44,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
161,815,66,1799,113.99,65.73,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
162,818,65,1814,113.61,65.85,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
163,824,65,1800,112.76,66.06,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
164,831,65,1804,111.79,66.40,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
165,833,60,1795,111.73,67.46,1.57,[4, 6, 3, 6, 2, 0, 7, 5]
166,840,65,1806,110.52,67.41,1.57,[4, 6, 3, 6, 2, 0, 7, 5]
167,839,68,1797,110.47,67.95,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
168,843,63,1806,110.14,67.92,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
169,848,63,1787,109.45,68.29,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
170,850,61,1783,109.23,68.48,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
171,848,62,1784,109.39,69.19,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
172,845,62,1785,109.73,69.09,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
173,845,61,1776,109.73,69.08,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
174,847,68,1781,109.09,69.13,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
175,852,66,1796,108.49,69.38,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
176,853,60,1803,108.59,69.25,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
177,859,62,1778,107.68,69.64,1.56,[4, 6, 3, 6, 2, 0, 7, 5]
178,862,62,1784,107.24,69.83,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
179,863,57,1795,107.28,70.13,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
180,866,59,1782,106.75,70.47,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
181,870,61,1790,106.09,70.70,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
182,871,56,1767,106.12,70.65,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
183,872,60,1779,105.74,71.01,1.55,[4, 6, 3, 6, 2, 0, 7, 5]
184,871,57,1774,105.93,71.07,1.54,[4, 6, 3, 6, 2, 0, 7, 5]
185,873,62,1780,105.38,71.50,1.54,[4, 6, 3, 6, 2, 0, 7, 5]
186,877,61,1782,104.86,71.74,1.54,[4, 6, 3, 6, 2, 0, 7, 5]
187,877,63,1781,104.69,72.38,1.54,[4, 6, 3, 6, 2, 0, 7, 5]
188,877,63,1771,104.60,72.50,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
189,879,62,1765,104.33,72.94,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
190,882,55,1777,104.21,73.21,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
191,882,60,1782,103.89,73.54,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
192,879,58,1786,104.25,74.53,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
193,877,64,1765,104.13,74.89,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
194,875,61,1786,104.42,74.97,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
195,875,61,1789,104.31,75.64,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
196,877,62,1795,103.94,76.14,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
197,877,62,1782,103.86,76.36,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
198,878,63,1773,103.62,76.44,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
199,882,61,1784,103.15,76.58,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
200,886,66,1788,102.37,77.13,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
201,891,63,1798,101.84,77.55,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
202,893,56,1786,101.83,77.75,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
203,895,56,1794,101.51,78.06,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
204,898,50,1781,101.34,78.34,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
205,905,55,1785,100.23,78.42,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
206,906,49,1781,100.27,78.76,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
207,906,51,1777,100.08,78.73,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
208,906,53,1777,99.88,78.76,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
209,903,50,1775,100.23,78.91,1.54,[2, 4, 5, 2, 3, 7, 7, 5]
210,906,50,1804,99.79,79.40,1.53,[2, 4, 5, 2, 3, 7, 7, 5]
211,897,50,1775,100.69,81.35,1.52,[2, 4, 5, 2, 3, 7, 7, 5]
212,897,48,1790,100.68,81.62,1.52,[2, 4, 5, 2, 3, 7, 7, 5]
213,899,46,1769,100.44,81.68,1.52,[2, 4, 5, 2, 3, 7, 7, 5]
214,901,48,1771,100.02,81.92,1.52,[2, 4, 5, 2, 3, 7, 7, 5]
215,902,52,1761,99.62,81.84,1.52,[2, 4, 5, 2, 3, 7, 7, 5]
216,902,53,1779,99.47,82.33,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
217,901,52,1779,99.52,82.24,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
218,898,52,1773,99.74,82.28,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
219,902,53,1779,99.15,82.21,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
220,900,57,1775,99.09,82.34,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
221,896,59,1780,99.34,83.14,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
222,895,58,1772,99.39,83.31,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
223,896,56,1794,99.27,83.43,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
224,898,59,1767,98.81,83.47,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
225,901,58,1771,98.42,83.59,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
226,901,63,1763,98.09,83.89,1.51,[2, 4, 5, 2, 3, 7, 7, 5]
227,898,58,1760,98.54,83.96,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
228,898,59,1769,98.39,83.96,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
229,897,54,1757,98.62,83.93,1.50,[2, 4, 5, 2, 3, 7, 7, 5]
