Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
55,1,43,57,20.00,12.50,0.00,00050546
56,1,43,57,20.00,12.50,0.00,00050546
57,1,43,57,20.00,12.50,0.00,00050546
58,1,43,57,20.00,12.50,0.00,00050546
59,1,43,57,20.00,12.50,0.00,00050546
60,1,43,56,20.00,12.50,0.00,00050546
61,1,44,55,19.00,12.50,0.00,00050546
62,1,45,54,18.00,12.50,0.00,00050546
63,1,46,53,17.00,12.50,0.00,00050546
64,1,47,52,16.00,12.50,0.00,00050546
65,1,48,51,15.00,12.50,0.00,00050546
66,1,49,50,14.00,12.50,0.00,00050546
67,1,49,50,20.00,12.50,0.00,00050546
68,1,50,49,19.00,12.50,0.00,00050546
69,1,50,50,20.00,12.50,0.00,00050546
70,1,50,50,20.00,12.50,0.00,00050546
71,1,50,50,20.00,12.50,0.00,00050546
72,1,50,49,20.00,12.50,0.00,00050546
73,1,50,50,20.00,12.50,0.00,00050546
74,1,50,50,20.00,12.50,0.00,00050546
75,1,50,49,20.00,12.50,0.00,00050546
76,1,51,48,19.00,12.50,0.00,00050546
77,1,51,48,20.00,12.50,0.00,00050546
78,1,52,47,19.00,12.50,0.00,00050546
79,1,53,46,18.00,12.50,0.00,00050546
80,1,54,45,17.00,12.50,0.00,00050546
81,1,54,45,20.00,12.50,0.00,00050546
82,1,54,45,20.00,12.50,0.00,00050546
83,1,55,44,19.00,12.50,0.00,00050546
84,1,56,43,18.00,12.50,0.00,00050546
85,1,56,43,20.00,12.50,0.00,00050546
86,1,56,44,20.00,12.50,0.00,00050546
87,1,56,43,20.00,12.50,0.00,00050546
88,1,56,44,20.00,12.50,0.00,00050546
89,1,56,43,20.00,12.50,0.00,00050546
90,1,56,43,20.00,12.50,0.00,00050546
91,1,57,42,19.00,12.50,0.00,00050546
92,1,58,41,18.00,12.50,0.00,00050546
93,1,58,41,20.00,12.50,0.00,00050546
94,1,59,40,19.00,12.50,0.00,00050546
95,1,60,39,18.00,12.50,0.00,00050546
96,1,61,38,17.00,12.50,0.00,00050546
97,1,62,37,16.00,12.50,0.00,00050546
98,1,63,36,15.00,12.50,0.00,00050546
99,1,64,35,14.00,12.50,0.00,00050546
100,1,65,35,13.00,12.50,0.00,00050546
101,1,65,34,20.00,12.50,0.00,00050546
102,1,65,34,20.00,12.50,0.00,00050546
103,1,65,34,20.00,12.50,0.00,00050546
104,1,65,34,20.00,12.50,0.00,00050546
105,1,65,34,20.00,12.50,0.00,00050546
106,1,65,34,20.00,12.50,0.00,00050546
107,1,65,34,20.00,12.50,0.00,00050546
108,1,65,34,20.00,12.50,0.00,00050546
109,1,66,33,19.00,12.50,0.00,00050546
110,1,67,32,18.00,12.50,0.00,00050546
111,1,68,31,17.00,12.50,0.00,00050546
112,1,69,30,16.00,12.50,0.00,00050546
113,1,69,30,20.00,12.50,0.00,00050546
114,1,69,30,20.00,12.50,0.00,00050546
115,1,70,29,19.00,12.50,0.00,00050546
116,1,71,28,18.00,12.50,0.00,00050546
117,1,71,28,20.00,12.50,0.00,00050546
118,1,71,28,20.00,12.50,0.00,00050546
119,1,71,29,20.00,12.50,0.00,00050546
120,1,71,28,20.00,12.50,0.00,00050546
121,1,71,28,20.00,12.50,0.00,00050546
122,1,72,28,19.00,12.50,0.00,00050546
123,1,73,27,18.00,12.50,0.00,00050546
124,1,74,25,17.00,12.50,0.00,00050546
125,1,75,24,16.00,12.50,0.00,00050546
126,1,76,23,15.00,12.50,0.00,00050546
127,1,77,22,14.00,12.50,0.00,00050546
128,1,78,21,13.00,12.50,0.00,00050546
129,1,78,21,20.00,12.50,0.00,00050546
130,1,78,21,20.00,12.50,0.00,00050546
131,1,79,20,19.00,12.50,0.00,00050546
132,1,80,19,18.00,12.50,0.00,00050546
133,1,80,20,20.00,12.50,0.00,00050546
134,1,80,20,20.00,12.50,0.00,00050546
135,1,80,20,20.00,12.50,0.00,00050546
136,1,80,19,20.00,12.50,0.00,00050546
137,1,80,19,20.00,12.50,0.00,00050546
138,1,80,19,20.00,12.50,0.00,00050546
139,1,81,19,19.00,12.50,0.00,00050546
140,1,81,18,20.00,12.50,0.00,00050546
141,1,81,18,20.00,12.50,0.00,00050546
142,1,82,17,19.00,12.50,0.00,00050546
143,1,83,16,18.00,12.50,0.00,00050546
144,1,84,15,17.00,12.50,0.00,00050546
145,1,85,15,16.00,12.50,0.00,00050546
146,1,85,14,20.00,12.50,0.00,00050546
147,1,85,14,20.00,12.50,0.00,00050546
148,1,86,13,19.00,12.50,0.00,00050546
149,1,86,13,20.00,12.50,0.00,00050546
150,1,86,14,20.00,12.50,0.00,00050546
151,1,86,14,20.00,12.50,0.00,00050546
152,1,86,13,20.00,12.50,0.00,00050546
153,1,86,14,20.00,12.50,0.00,00050546
154,1,86,13,20.00,12.50,0.00,00050546
155,1,86,13,20.00,12.50,0.00,00050546
156,1,86,13,20.00,12.50,0.00,00050546
157,1,86,13,20.00,12.50,0.00,00050546
158,1,86,13,20.00,12.50,0.00,00050546
159,1,87,12,19.00,12.50,0.00,00050546
160,1,88,11,18.00,12.50,0.00,00050546
161,1,89,10,17.00,12.50,0.00,00050546
162,1,89,10,20.00,12.50,0.00,00050546
163,1,90,9,19.00,12.50,0.00,00050546
164,1,91,8,18.00,12.50,0.00,00050546
165,1,91,9,20.00,12.50,0.00,00050546
166,1,91,9,20.00,12.50,0.00,00050546
167,1,91,9,20.00,12.50,0.00,00050546
168,1,91,9,20.00,12.50,0.00,00050546
169,1,91,9,20.00,12.50,0.00,00050546
170,1,91,9,20.00,12.50,0.00,00050546
171,1,91,9,20.00,12.50,0.00,00050546
172,1,91,8,20.00,12.50,0.00,00050546
173,1,91,9,20.00,12.50,0.00,00050546
174,1,92,7,19.00,12.50,0.00,00050546
175,1,93,6,18.00,12.50,0.00,00050546
176,1,94,6,17.00,12.50,0.00,00050546
177,1,94,5,20.00,12.50,0.00,00050546
178,1,94,6,20.00,12.50,0.00,00050546
179,1,95,4,19.00,12.50,0.00,00050546
180,1,95,4,20.00,12.50,0.00,00050546
181,1,95,4,20.00,12.50,0.00,00050546
182,1,95,5,20.00,12.50,0.00,00050546
183,1,95,4,20.00,12.50,0.00,00050546
184,1,95,5,20.00,12.50,0.00,00050546
185,1,95,4,20.00,12.50,0.00,00050546
186,1,95,4,20.00,12.50,0.00,00050546
187,1,95,4,20.00,12.50,0.00,00050546
188,1,95,4,20.00,12.50,0.00,00050546
189,1,95,4,20.00,12.50,0.00,00050546
190,1,95,4,20.00,12.50,0.00,00050546
191,1,96,3,19.00,12.50,0.00,00050546
192,1,97,2,18.00,12.50,0.00,00050546
193,1,97,2,20.00,12.50,0.00,00050546
194,1,97,2,20.00,12.50,0.00,00050546
195,1,98,2,19.00,12.50,0.00,00050546
196,1,98,2,20.00,12.50,0.00,00050546
197,1,98,2,20.00,12.50,0.00,00050546
198,1,98,2,20.00,12.50,0.00,00050546
199,1,98,1,20.00,12.50,0.00,00050546
200,1,98,1,20.00,12.50,0.00,00050546
201,1,98,1,20.00,12.50,0.00,00050546
202,1,98,1,20.00,12.50,0.00,00050546
203,1,98,1,20.00,12.50,0.00,00050546
204,1,98,1,20.00,12.50,0.00,00050546
205,1,98,1,20.00,12.50,0.00,00050546
206,1,98,1,20.00,12.50,0.00,00050546
207,1,99,0,19.00,12.50,0.00,00050546
208,1,100,0,18.00,12.50,0.00,00050546
209,1,100,0,20.00,12.50,0.00,00050546
210,1,100,0,20.00,12.50,0.00,00050546
211,1,100,0,20.00,12.50,0.00,00050546
212,1,100,0,20.00,12.50,0.00,00050546
213,1,100,0,20.00,12.50,0.00,00050546
214,1,100,0,20.00,12.50,0.00,00050546
215,1,100,0,20.00,12.50,0.00,00050546
216,1,100,0,20.00,12.50,0.00,00050546
217,1,100,0,20.00,12.50,0.00,00050546
218,1,100,0,20.00,12.50,0.00,00050546
219,1,100,0,20.00,12.50,0.00,00050546
220,1,100,0,20.00,12.50,0.00,00050546
221,1,100,0,20.00,12.50,0.00,00050546
222,1,100,0,20.00,12.50,0.00,00050546
223,1,100,0,20.00,12.50,0.00,00050546
224,1,100,0,20.00,12.50,0.00,00050546
