Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
1,30,24,2447,88.33,0.00,0.00,[3, 3, 4, 1, 4, 7, 6, 4]
2,30,44,2426,76.60,0.00,0.00,[3, 3, 4, 1, 4, 7, 6, 4]
3,30,64,2406,64.83,0.00,0.00,[3, 3, 4, 1, 4, 7, 6, 4]
4,30,84,2386,52.93,0.00,0.00,[3, 3, 4, 1, 4, 7, 6, 4]
5,27,103,2368,47.56,5.00,0.00,[3, 3, 4, 1, 4, 7, 6, 4]
6,22,122,2351,47.05,5.63,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
7,17,141,2338,51.29,6.15,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
8,16,159,2324,48.38,6.29,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
9,14,176,2308,49.14,6.63,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
10,14,194,2292,44.14,6.63,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
11,12,212,2274,47.00,7.11,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
12,12,231,2257,42.92,7.11,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
13,12,249,2240,38.92,7.11,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
14,11,266,2222,38.27,7.47,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
15,10,285,2204,38.00,7.85,0.00,[6, 3, 3, 2, 6, 3, 3, 5]
16,8,303,2188,44.13,8.59,0.00,[0, 0, 3, 5, 1, 6, 1, 2]
17,8,317,2175,42.38,8.59,0.00,[0, 0, 3, 5, 1, 6, 1, 2]
18,8,335,2157,39.25,8.59,0.00,[0, 0, 3, 5, 1, 6, 1, 2]
19,7,352,2140,42.86,9.04,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
20,7,369,2124,41.71,9.04,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
21,7,387,2106,39.43,9.04,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
22,7,404,2089,37.57,9.04,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
23,6,422,2071,41.67,9.63,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
24,6,440,2054,40.17,9.63,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
25,6,459,2035,38.33,9.63,0.00,[0, 4, 1, 3, 1, 4, 1, 7]
26,5,476,2019,44.60,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
27,5,494,2001,43.20,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
28,5,511,1985,42.00,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
29,5,528,1968,41.00,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
30,5,544,1952,40.60,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
31,5,560,1935,40.20,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
32,5,575,1920,39.80,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
33,5,592,1904,38.20,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
34,5,608,1890,36.40,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
35,5,625,1871,34.20,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
36,5,640,1855,33.00,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
37,5,655,1841,32.20,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
38,5,671,1825,30.80,10.28,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
39,4,687,1810,37.00,11.38,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
40,4,703,1797,37.25,11.38,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
41,4,719,1781,37.00,11.38,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
42,3,736,1764,48.00,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
43,3,753,1747,48.67,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
44,3,770,1730,50.00,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
45,3,787,1713,51.33,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
46,3,804,1696,52.67,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
47,3,821,1679,53.67,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
48,3,838,1662,53.67,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
49,3,855,1645,53.00,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
50,3,872,1628,52.33,12.52,0.00,[3, 3, 1, 5, 5, 1, 6, 7]
